서장후 | 시뮬레이션을 통한 노인요양시설 실내공기질 개선방안에 관한 연구
김호현 | 신축건물 사무실내 식물 적용의 실내 공기질 및 재실자 건강영향 평가 - 알레르기 비결막염 및 스트레스 관련 증상설문을 중심으로 -
김호현 | 시내버스 실내공기질 IAQ 종합지수 개발
이창희 | 풍속과 초기 토양수분에 따른 평면형 바이오필터 내 토양수분 안정화 및 식물 생육반응 평가
이창희 | 심지형 가습장치를 이용한 식물바이오필터의 토양수분 및 식물 생육의 안정성
이창희 | 풍속과 초기 토양수분에 따른 평면형 바이오필터 내 토양수분 안정화 및 식물 생육반응 평가
이창희 | 심지형 가습장치를 이용한 식물바이오필터의 토양수분 및 식물 생육의 안정성
이상수 | 현무암 폐석을 첨가한 유해물질 흡착 친환경 인조석재의 특성
이상수 | 흡착재의 종류에 따른 경화체의 라돈가스흡착 특성
이상수 | 현무암 폐석을 첨가한 유해물질 흡착 친환경 인조석재의 특성
이상수 | 흡착재의 종류에 따른 경화체의 라돈가스흡착 특성
이상수 | 피톤치드와 야자활성탄을 사용한 친환경 모르타르의 실내 공기 오염 물질 저감 특성
이상수 | 안트라사이트를 활용한 산화마그네슘 보드의 실내 공기질 중 라돈가스 농도 저감 평가
이상수 | 피톤치드와 야자활성탄을 사용한 친환경 모르타르의 실내 공기 오염 물질 저감 특성
이상수 | 안트라사이트를 활용한 산화마그네슘 보드의 실내 공기질 중 라돈가스 농도 저감 평가
이상수 | 코르크를 활용한 실내공기질 개선용 흡착 경화체의 특성
이상수 | 활성탄소 입도에 따른 산화마그네슘 경화체의 공극특성과 흡착성능 평가
이상수 | 코르크를 활용한 실내공기질 개선용 흡착 경화체의 특성
이상수 | 활성탄소 입도에 따른 산화마그네슘 경화체의 공극특성과 흡착성능 평가
이상수 | 실내 공기질 개선을 위한 광촉매를 혼입한 수성도료의 특성
이상수 | 라돈 저감형 기능성 보드제작을 위한 흡착재의 라돈 저감 성능
이상수 | 실내 공기질 개선을 위한 광촉매를 혼입한 수성도료의 특성
이상수 | 라돈 저감형 기능성 보드제작을 위한 흡착재의 라돈 저감 성능
김선숙 | 학교 실내공기질 지표 개발을 위한 오염물질 농도 기준치 설정 방안
김선숙 | 민감시설의 건물 특성에 따른 실내공기질 분석
김선숙 | 학교 실내공기질 지표 개발을 위한 오염물질 농도 기준치 설정 방안
김선숙 | 민감시설의 건물 특성에 따른 실내공기질 분석
박준석 | 겨울철 신축 공동주택의 플러쉬아웃 시행 시 난방비용에 관한 연구
박준석 | 신축공동주택에서 플러쉬아웃 실시에 따른 실내 VOCs 농도저감 효과에 관한 연구
박준석 | 겨울철 신축 공동주택의 플러쉬아웃 시행 시 난방비용에 관한 연구
박준석 | 신축공동주택에서 플러쉬아웃 실시에 따른 실내 VOCs 농도저감 효과에 관한 연구
박준석 | 겨울철 신축 공동주택의 플러쉬아웃 시행 시 난방비용에 관한 연구
박준석 | 신축 공동주택에서 플러쉬아웃에 따른 폼알데하이드 농도 저감 효과에 관한 연구
박준석 | 겨울철 신축 공동주택의 플러쉬아웃 시행 시 난방비용에 관한 연구
박준석 | 신축 공동주택에서 플러쉬아웃에 따른 폼알데하이드 농도 저감 효과에 관한 연구
박준석 | 신축공동주택에서 플러쉬아웃 실시에 따른 실내 VOCs 농도저감 효과에 관한 연구
박준석 | 신축 공동주택에서 플러쉬아웃에 따른 폼알데하이드 농도 저감 효과에 관한 연구
박준석 | 신축공동주택에서 플러쉬아웃 실시에 따른 실내 VOCs 농도저감 효과에 관한 연구
박준석 | 신축 공동주택에서 플러쉬아웃에 따른 폼알데하이드 농도 저감 효과에 관한 연구
지준호 | 국내 실내공기질 관리정책의 변천 및 제어기술의 현황
지준호 | 황사 발생시 아파트 실내에서 미세먼지 크기별 농도 특성
조영민 | 초등학교 실내외 미세먼지 농도 비교 연구
조영민 | 학교 교실 공기질 관리를 위한 건강영향 기반 실내공기질지수 개발
조영민 | 초등학교 실내외 미세먼지 농도 비교 연구
조영민 | 학교 교실 공기질 관리를 위한 건강영향 기반 실내공기질지수 개발
조영민 | 초등학교 실내외 미세먼지 농도 비교 연구
조영민 | 
조영민 | 초등학교 실내외 미세먼지 농도 비교 연구
조영민 | 
조영민 | 초등학교 실내외 미세먼지 농도 비교 연구
조영민 | 
조영민 | 초등학교 실내외 미세먼지 농도 비교 연구
조영민 | 
조영민 | 학교 교실 공기질 관리를 위한 건강영향 기반 실내공기질지수 개발
조영민 | 
조영민 | 학교 교실 공기질 관리를 위한 건강영향 기반 실내공기질지수 개발
조영민 | 
조영민 | 학교 교실 공기질 관리를 위한 건강영향 기반 실내공기질지수 개발
조영민 | 
조영민 | 학교 교실 공기질 관리를 위한 건강영향 기반 실내공기질지수 개발
조영민 | 
조영민 | 
조영민 | 
조영민 | 
조영민 | 
이철민 | 주거환경 실내공기 중 NO2와 HONO 농도 분포 특성
이철민 | 다중이용시설별 실내공기 오염물질 농도분포 및 기준치 이상 값의 구성비 조사
이철민 | 주거환경 실내공기 중 NO2와 HONO 농도 분포 특성
이철민 | 국립중앙도서관 귀중서고의 실내공기질 농도 특성에 관한 연구
이철민 | 다중이용시설별 실내공기 오염물질 농도분포 및 기준치 이상 값의 구성비 조사
이철민 | 국립중앙도서관 귀중서고의 실내공기질 농도 특성에 관한 연구
이철민 | 다중이용시설별 실내공기 오염물질 농도분포 및 기준치 이상 값의 구성비 조사
이철민 | 국립중앙도서관 귀중서고의 실내공기질 농도 특성에 관한 연구
박선규 | 실내 공기질 개선을 위해 피톤치드를 혼입한 시멘트 경화체 특성에 관한 실험적 연구
박선규 | 솔잎추출물을 혼입한 시멘트 경화체의 항균류 저항 특성
박선규 | 실내 공기질 개선을 위해 피톤치드를 혼입한 시멘트 경화체 특성에 관한 실험적 연구
박선규 | 솔잎추출물을 혼입한 시멘트 경화체의 항균류 저항 특성
문종욱 | 
문종욱 | 
최희원 | 
최희원 | 
김지민 | IoT 기반 수직형 스마트 팜의 설비운영에 따른 지점별 실내온도분석
김지민 | 
김지민 | 
김지민 | 
김지민 | 
김지민 | 
조영흠 | 
조영흠 | 
김형주 | 
김형주 | 
김형주 | 
김형주 | 
김만구 | ISO 12219-5 (Static chamber법)를 이용한 모듈내 구성부품별 VOCs 영향도 분석
김만구 | 
김만구 | ISO 12219-5 (Static chamber법)를 이용한 모듈내 구성부품별 VOCs 영향도 분석
김만구 | 
김영진 | 일부 어린이집의 실내공기 중 메치실린내성 포도알균의 오염 실태 및 특성
김영진 | 
이정재 | 학교 교실 기밀성능 측정 및 미세먼지 유입 차단방안에 관한 연구
이정재 | 
이정재 | 학교 교실 기밀성능 측정 및 미세먼지 유입 차단방안에 관한 연구
이정재 | 
이정재 | 학교교실의 실내공기질 개선을 위한 환기장치 및 공기청정기의 연동제어 알고리즘 개발 및 적용 연구
이정재 | 
이정재 | 학교교실의 실내공기질 개선을 위한 환기장치 및 공기청정기의 연동제어 알고리즘 개발 및 적용 연구
이정재 | 
박지군 | 판재형 활성탄을 이용한 라돈 저감 연구
박지군 | 
박지군 | 판재형 활성탄을 이용한 라돈 저감 연구
박지군 | 
김내현 | 가정용 소형 제습로터의 성능에 대한 실험적 연구
김내현 | 
김내현 | 가정용 소형 제습로터의 성능에 대한 실험적 연구
김내현 | 
이기영 | 몽골 울란바토르 시 전통 주거공간의 실내공기 오염 기초조사
이기영 | 
이기영 | 몽골 울란바토르 시 전통 주거공간의 실내공기 오염 기초조사
이기영 | 
이기영 | 네일샵미용실의 실내공기 중 미세먼지(PM10), 휘발성 유기화합물 (VOCs), 알데하이드류(Aldehydes)의 농도 및 업소 특성에 따른 상관성 분석
이기영 | 
이기영 | 네일샵미용실의 실내공기 중 미세먼지(PM10), 휘발성 유기화합물 (VOCs), 알데하이드류(Aldehydes)의 농도 및 업소 특성에 따른 상관성 분석
이기영 | 
권정환 | 
권정환 | 
주상우 | 
주상우 | 
주상우 | 
주상우 | 
이미영 | 특정 가구 제조 공장의 포름알데히드 발생 공정 노출 평가
이미영 | 
김선태 | 
김선태 | 
이희관 | 
이희관 | 
이희관 | 
이희관 | 
유정호 | BIM을 활용한 건축물 실내공기질 관리 방안
유정호 | 
유정호 | BIM을 활용한 건축물 실내공기질 관리 방안
유정호 | 
박진철 | 오피스 건물의 실내 환경 실태 조사
박진철 | 
박진철 | 오피스 건물의 실내 환경 실태 조사
박진철 | 
천득염 | 
천득염 | 
천득염 | 
천득염 | 
이명주 | 
이명주 | 
이명주 | 
이명주 | 
양성익 | 
양성익 | 
양성익 | 
양성익 | 
양성익 | 
양성익 | 
양성익 | 
양성익 | 
김태연 | 생활 공기오염물질 노출 시나리오를 통한 재실자 인체 위해성 평가
김태연 | 
