Last,"Liu, Chaofan",WOS,"Shanghai Sinofuelcell Co Ltd, Shanghai 201499, Peoples R China"
,,,
Title,Investigation of the thermal responses under gas channel and land inside proton exchange membrane fuel cell with assembly pressureFirst,,
First,"Wang, Qianqian",WOS,"Tongji Univ, Sch Automot Studies, 4800 Caoan Rd,Jiading Campus, Shanghai 201804, Peoples R China"
Last,"Ming, Pingwen",WOS,"Tongji Univ, Sch Automot Studies, 4800 Caoan Rd,Jiading Campus, Shanghai 201804, Peoples R China"
,,,
Title,Development and comparison of the test methods proposed in the Chinese test specifications for fuel cell electric vehiclesFirst,,
First,"Lan, Hao",WOS,"China Automot Technol & Res Ctr Co Ltd CATARC, Tianjin 300300, Peoples R China"
Last,"He, Yuntang",WOS,"China Automot Technol & Res Ctr Co Ltd CATARC, Tianjin 300300, Peoples R China"
,,,
Title,Effects of Ag Current Collecting Layer Fabricated by Sputter for 3D-Printed Polymer Bipolar Plate of Ultra-Light Polymer Electrolyte Membrane Fuel CellsFirst,,
First,"Jang, Gye-Eun",WOS,"Dankook Univ, Dept Mech Engn, Yongin 16890, South Korea"
Last,"Cho, Gu-Young",WOS,"Dankook Univ, Dept Mech Engn, Yongin 16890, South Korea"
,,,
Title,Advanced parametric model for analysis of the influence of channel cross section dimensions and clamping pressure on current density distribution in PEMFCFirst,,
First,"Keller, Nico",WOS,"Tech Univ Chemnitz, Fac Mech Engn, Inst Automot Res, Professorship Adv Powertrains, Reichenhainer Str 70, D-09126 Chemnitz, Germany"
Last,"von Unwerth, Thomas",WOS,"Tech Univ Chemnitz, Fac Mech Engn, Inst Automot Res, Professorship Adv Powertrains, Reichenhainer Str 70, D-09126 Chemnitz, Germany"
,,,
Title,Investigation on forming methods in rubber pad forming process used for fabricating Cu/Ni clad foil microchannelFirst,,
First,"Wang, Chuanjie",WOS,"Harbin Inst Technol Weihai, Sch Mat Sci & Engn, Weihai 264209, Peoples R China"
Last,"Zhang, Peng",WOS,"Harbin Inst Technol Weihai, Sch Mat Sci & Engn, Weihai 264209, Peoples R China"
,,,
Title,Life cycle assessment of soluble lead redox flow batteryFirst,,
First,"Shittu, Emmanuel",WOS,"Swansea Univ, Fac Sci & Engn, Bay Campus, Swansea SA1 8EN, W Glam, Wales"
Last,"Baker, Jenny",WOS,"Indian Inst Sci, Bengaluru, India"
,,,
Title,Communication-A Universal Approach for Constructing Functionalized Porous Graphene Gelatum/Graphite Bipolar Plate Integrated Electrode for Vanadium Redox Flow BatteriesFirst,,
First,"Jing, Minghua",WOS,"Liaoning Univ, Coll Chem, Inst Rare & Scattered Elements, Shenyang 110036, Peoples R China"
Last,"Fang, Dawei",WOS,"Liaoning Univ, Coll Chem, Inst Rare & Scattered Elements, Shenyang 110036, Peoples R China"
,,,
Title,Electrodialysis for metal removal and recovery: A reviewFirst,,
First,"Juve, Jan-Max Arana",WOS,"Aarhus Univ, Ctr Water Technol WATEC, Univ Byen 36, DK-8000 Aarhus C, Denmark"
Last,"Wei, Zongsu",WOS,"Univ Sci & Technol Beijing, Sch Civil & Resource Engn, Beijing 100083, Peoples R China"
,,,
Title,"Toward Innovation and Policies: Mapping the Demand of Orthopedic Implants in Public Hospital Margono Purwokerto, Central Java, IndonesiaFirst",,
First,"Nurisusilawati, Isnaini",WOS,"Inst Teknol Telkom Purwokerto, Fac Ind Engn & Design, Ind Engn Study Program, Cent Java, Indonesia"
Last,"Yusro, Muhammad",WOS,"Inst Teknol Telkom Purwokerto, Fac Telecommun & Elect Engn, Biomed Engn Study Program, Cent Java, Indonesia"
,,,
Title,A novel channel design and heat and mass transfer analysis of fuel cellsFirst,,
First,"Chen, Chengdai",WOS,"Guangdong Univ Technol, Sch Mat & Energy, Guangzhou 510006, Peoples R China"
Last,"Zhang, Zhihui",WOS,"Guangdong Univ Technol, Sch Mat & Energy, Guangzhou 510006, Peoples R China"
,,,
Title,Varied Low Back Pain Induced by Different Spinal Tissues in Percutaneous Endoscopic Lumbar Discectomy: A Retrospective StudyFirst,,
First,"Ru, Nan",WOS,"Shandong Univ, Cheeloo Coll Med, Jinan, Shandong, Peoples R China"
Last,"Cui, Xingang",WOS,"Shandong First Med Univ, Jinan, Shandong, Peoples R China"
,,,
Title,Impacts of Separator Thickness on Temperature Distribution and Power Generation Characteristics of a Single PEMFC Operated at Higher Temperature of 363 and 373 KFirst,,
First,"Nishimura, Akira",WOS,"Mie Univ, Grad Sch Engn, Div Mech Engn, 1577 Kurimamachiya Cho, Tsu, Mie 5148507, Japan"
Last,"Hu, Eric",WOS,"Univ Adelaide, Sch Mech Engn, Adelaide, SA 5005, Australia"
,,,
Title,Hydrogen-Air Fuel Cells with Open Cathode for High-Rate Electric Energy SystemsFirst,,
First,"Nefedkin, S., I",WOS,"BMPower Co, Skolkovo Innovat Ctr, Moscow, Russia"
Last,"Ryabukhin, A., V",WOS,"BMPower Co, Skolkovo Innovat Ctr, Moscow, Russia"
,,,
Title,Synergistic enrichment of electrically conductive polypropylene-graphite composites for fuel cell bipolar platesFirst,,
First,"Tariq, Muhammad",WOS,"Ontario Tech Univ, 2000 Simcoe St North, Oshawa, ON, Canada"
Last,"Rizvi, Ghaus",WOS,"Ontario Tech Univ, 2000 Simcoe St North, Oshawa, ON, Canada"
,,,
Title,Anion Exchange Membranes for Fuel Cell Application: A ReviewFirst,,
First,"Das, Gautam",WOS,"Kyungpook Natl Univ, Sch Appl Chem Engn, Dept Polymer Sci & Engn, Daegu 41566, South Korea"
Last,"Yoon, Young Soo",WOS,"Auburn Univ, Mat Res & Educ Ctr, 275 Wilmore Labs, Auburn, AL 36849 USA"
,,,
Title,Controlling the compactness and sp(2) clusters to reduce interfacial damage of amorphous carbon/316L bipolar plates in PEMFCsFirst,,
First,"Li, Hao",WOS,"Chinese Acad Sci, Ningbo Inst Mat Technol & Engn, Key Lab Marine Mat & Related Technol, Zhejiang Key Lab Marine Mat & Protect Technol, Ningbo 315201, Peoples R China"
Last,"Wang, Aiying",WOS,"Nagaoka Univ Technol, Grad Sch Engn, Nagaoka, Niigata 9402188, Japan"
,,,
Title,Real silk textile wastewater treatment using 2-D electrochemical coagulation and estimation of electrical energy consumptionFirst,,
First,"Hemalatha, H. N.",WOS,"JSS Acad Tech Educ, Dept Civil Engn, JSS Campus,Dr Vishnuvardhan Rd, Bengaluru 560060, Karnataka, India"
Last,"Sanjay, N. C. Shekar",WOS,"JSS Acad Tech Educ, Dept Civil Engn, JSS Campus,Dr Vishnuvardhan Rd, Bengaluru 560060, Karnataka, India"
,,,
Title,Optimal performance of electrodialysis process for the recovery of acid wastes in wastewater: Practicing circular economy in aluminum finishing industryFirst,,
First,"Yuzer, Burak",WOS,"Istanbul Univ Cerrahpasa, Engn Fac, Dept Environm Engn, Istanbul, Turkey"
Last,"Kadmi, Yassine",WOS,"Univ Lille, Sci & Technol, LASIRE, Equipe Phys Chim Environm,CNRS UMR 8516, F-59655 Villeneuve Dascq, France"
,,,
Title,Investigation of anodized Ta/Ag coating on magnesium bipolar plate for lightweight proton exchange membrane fuel cellsFirst,,
First,"Yan, Pengfei",WOS,"Shanghai Jiao Tong Univ, Natl Engn Res Ctr Light Alloy Net Forming, Sch Mat Sci & Engn, Shanghai 200240, Peoples R China"
Last,"Zeng, Xiaoqin",WOS,"Xiamen Univ, Coll Mat, Ctr Marine Mat Corros & Protect, Xiamen 361005, Peoples R China"
,,,
Title,An electric-pulse-assisted stamping process towards springback suppression and precision fabrication of micro channelsFirst,,
First,"Li, Chuanzheng",WOS,"Shanghai Jiao Tong Univ, Shanghai Key Lab Digital Manufacture Thin Walled, Shanghai 200240, Peoples R China"
Last,"Lai, Xinmin",WOS,"Shanghai Jiao Tong Univ, Shanghai Key Lab Digital Manufacture Thin Walled, Shanghai 200240, Peoples R China"
,,,
Title,Hydrogen PEMFC stack performance analysis through experimental study of operating parameters by using response surface methodology (RSM)First,,
First,"Kahveci, Elif Eker",WOS,"Sakarya Univ, Engn Fac, Dept Mech Engn, Sakarya, Turkey"
Last,"Taymaz, Imdat",WOS,"Sakarya Univ, Engn Fac, Dept Mech Engn, Sakarya, Turkey"
,,,
Title,Bio-inspired flow channel designs for proton exchange membrane fuel cells: A reviewFirst,,
First,"Zhang, Shuanyang",WOS,"Univ Shanghai Sci & Technol, Sch Energy & Power Engn, Shanghai 200093, Peoples R China"
Last,"Talkhoncheh, Fariborz Karimi",WOS,"Univ Isfahan, Dept Mech Engn, Esfahan, Iran"
,,,
Title,A review of bipolar plate materials and flow field designs in the all-vanadium redox flow batteryFirst,,
First,"Gautam, Rajeev K. K.",WOS,"Indian Inst Technol Delhi, New Delhi 110016, India"
Last,"Kumar, Ashish",WOS,"Thapar Inst Engn & Technol, Patiala 147004, Punjab, India"
,,,
Title,Phase orientation improved the corrosion resistance and conductivity of Cr2AlC coatings for metal bipolar platesFirst,,
First,"Ma, Guanshui",WOS,"Chinese Acad Sci, Ningbo Inst Mat Technol & Engn, Key Lab Marine Mat & Related Technol, Zhejiang Key Lab Marine Mat & Protect Technol, Ningbo 315201, Peoples R China"
Last,"Wang, Aiying",WOS,"Chinese Acad Sci, Ningbo Inst Mat Technol & Engn, Key Lab Marine Mat & Related Technol, Zhejiang Key Lab Marine Mat & Protect Technol, Ningbo 315201, Peoples R China"
,,,
Title,Space charge evolution and its effects on electrical tree degradation in silicone rubber at varied temperature under polarity reversal voltageFirst,,
First,"Zhang, Yunxiao",WOS,"Fuzhou Univ, Coll Elect Engn & Automat, Fuzhou 350108, Fujian, Peoples R China"
Last,"Huang, Meng",WOS,"North China Elect Power Univ, State Key Lab Alternate Elect Power Syst Renewabl, Beijing 102206, Peoples R China"
,,,
Title,Technical benchmarking and challenges of kilowatt scale vanadium redox flow batteryFirst,,
First,"Kapoor, Manshu",WOS,"Indian Inst Technol Delhi IIT Delhi, Dept Chem Engn, Sustainable Environergy Res Lab SERL, New Delhi, India"
Last,"Verma, Anil",WOS,"Indian Inst Technol Delhi IIT Delhi, Dept Chem Engn, Sustainable Environergy Res Lab SERL, New Delhi, India"
,,,
Title,A comprehensive overpotential analysis of high-power density fuel cell: channel/rid width designFirst,,
First,"Liu, Huize",WOS,"Tsinghua Univ, State Key Lab Automot Safety & Energy, Sch Vehicle & Mobil, Beijing 100084, Peoples R China"
Last,"Ouyang, Minggao",WOS,"Tsinghua Univ, State Key Lab Automot Safety & Energy, Sch Vehicle & Mobil, Beijing 100084, Peoples R China"
,,,
Title,Numerical Investigation and Optimization of Cooling Flow Field Design for Proton Exchange Membrane Fuel CellFirst,,
First,"Song, Jiangnan",WOS,"Guizhou Univ, Sch Mech Engn, Guiyang 550025, Peoples R China"
Last,"Zhang, Xiang",WOS,"Guizhou Inst Technol, Sch Data Sci, Guiyang 550003, Peoples R China"
,,,
Title,Strategies to optimize water management in anion exchange membrane fuel cellsFirst,,
First,"Zhang, Baowen",WOS,"Xi An Jiao Tong Univ, Sch Chem Engn & Technol, Dept Chem Engn, Xian, Peoples R China"
Last,"Gao, Zhan",WOS,"Xi An Jiao Tong Univ, Sch Chem Engn & Technol, Dept Chem Engn, Xian, Peoples R China"
,,,
Title,Corrosion-resistant and interfacial conductive AlTiVCrMo high-entropy alloy and (AlTiVCrMo)Nx high-entropy ceramics coatings for surface modification of bipolar plates in proton exchange membrane fuel cellsFirst,,
First,"Yan, Weiqing",WOS,"Beijing Normal Univ, Coll Nucl Sci & Technol, Minist Educ, Key Lab Beam Technol, Beijing 100875, Peoples R China"
Last,"Liao, Bin",WOS,"Air Force Engn Univ, Sci & Technol Plasma Dynam Lab, Xian 710038, Peoples R China"
,,,
Title,A numerical study of the polarization effect of liquid water in the gas diffusion layer of a proton exchange membrane fuel cellFirst,,
First,"Liu, Yingxu",WOS,"Rhein Westfal TH Aachen, Chair Thermodynam Mobile Energy Convers Syst TME, Forckenbeckstr 4, D-52074 Aachen, Germany"
Last,"Andert, Jakob",WOS,"Rhein Westfal TH Aachen, Teaching & Res Area Mechatron Mobile Prop MMP, Forckenbeckstr 4, D-52074 Aachen, Germany"
,,,
Title,Cold Carrier Injection Mechanism for Gate Oxide Integrity of High Voltage NDMOSFirst,,
First,"Coyne, Edward",WOS,"Analog Devices Inc, Wilmington, MA 01887 USA"
Last,"Wang, Edward Aiguo",WOS,"Lumentum Operat LLC, Ottawa, ON K2J 0P7, Canada"
,,,
Title,Issues regarding bipolar plate-gas diffusion layer interfacial contact resistance determinationFirst,,
First,"Laedre, Sigrid",WOS,"SINTEF Ind, N-7465 Trondheim, Norway"
Last,"Ercuta, Aurel",WOS,"Politehn Univ Timisoara, RO-300006 Timisoara, Romania"
,,,
Title,A comparative analysis of a novel flow field pattern with different channel size configurationsFirst,,
First,"Hazar, Hanbey",WOS,"Firat Univ, Technol Fac, Dept Automot Engn, TR-23119 Elazig, Turkey"
Last,"Sevinc, Huseyin",WOS,"Firat Univ, Technol Fac, Dept Automot Engn, TR-23119 Elazig, Turkey"
,,,
Title,A Review on Bioinspired Proton Exchange Membrane Fuel Cell: Design and MaterialsFirst,,
First,"Pedram, Sara",WOS,"Univ Connecticut, Dept Mat Sci & Engn MSE, 44 Weaver Rd U-5233, Storrs, CT 06269 USA"
Last,"Jankovic, Jasna",WOS,"Univ Connecticut, Ctr Clean Energy Engn, 44 Weaver Rd U-5233, Storrs, CT 06269 USA"
,,,
Title,Natural-forced cooling and Monte-Carlo multi-objective optimization of mechanical and thermal characteristics of a bipolar plate for use in a proton exchange membrane fuel cellFirst,,
First,"Barnoon, Pouya",WOS,"Islamic Azad Univ, Dept Mech Engn, Khomeinishahr Branch, Khomeinishahr, Iran"
Last,"Eftekhari, S. Ali",WOS,"Islamic Azad Univ, Dept Mech Engn, Khomeinishahr Branch, Khomeinishahr, Iran"
,,,
Title,Three-dimensional multiphase modeling of a proton exchange membrane electrolysis cell with a new interdigitated-jet hole flow fieldFirst,,
First,Wang XueYe,WOS,"North China Elect Power Univ, Sch Energy Power & Mech Engn, Key Lab Power Stn Energy Transfer Convers & Syst, Beijing 102206, Peoples R China"
Last,Ju Xing,WOS,"China Three Gorges Corp, Inst Sci & Technol, Beijing 100038, Peoples R China"
,,,
Title,Surface Conductivity and Preferred Orientation of TiN Film for Ti Bipolar PlateFirst,,
First,"Yan, Zhi",WOS,"Sichuan Univ, Coll Mat Sci & Engn, Chengdu 610065, Peoples R China"
Last,"Chen, Yungui",WOS,"Sichuan Univ, Sch Chem Engn, Chengdu 610065, Peoples R China"
,,,
Title,Stress State in an Eccentric Elastic Ring Loaded Symmetrically by Concentrated ForcesFirst,,
First,"Alaci, Stelian",WOS,"Stefan Cel Mare Univ Suceava, Fac Mech Engn Automot & Robot, Mech & Technol Dept, Suceava 720229, Romania"
Last,"Romanu, Ionut-Cristian",WOS,"Stefan Cel Mare Univ Suceava, Fac Mech Engn Automot & Robot, Mech & Technol Dept, Suceava 720229, Romania"
,,,
Title,"Energy, exergy, environmental and economic analyzes (4E) and multi-objective optimization of a PEM fuel cell equipped with coolant channelsFirst",,
First,"Mei, Bing",WOS,"Yunnan Agr Univ, Coll Construct Engn, Kunming 650000, Yunnan, Peoples R China"
Last,"Khan, Afrasyab",WOS,"South Ural State Univ, Res Inst Mech Engn, Dept Vibrat Testing & Equipment Condit Monitoring, Lenin Prospect 76, Chelyabinsk 454080, Russia"
,,,
Title,Vertical-Graphene-Reinforced Titanium Alloy Bipolar Plates in Fuel CellsFirst,,
First,"Yu, Feng",WOS,"Peking Univ, Coll Chem & Mol Engn, Ctr Nanochem CNC, Beijing Sci & Engn Ctr Nanocarbons,Beijing Natl L, Beijing 100871, Peoples R China"
Last,"Liu, Zhongfan",WOS,"Peking Univ, Coll Engn, Dept Mat Sci & Engn, Beijing Key Lab Adv Battery Mat, Beijing 100871, Peoples R China"
,,,
Title,Novel Au nanoparticles-inlaid titanium paper for PEM water electrolysis with enhanced interfacial electrical conductivityFirst,,
First,"Liu, Yue",WOS,"Univ Sci & Technol Beijing, State Key Lab Adv Met, Beijing 100083, Peoples R China"
Last,"Wang, Xindong",WOS,"Henan Univ Sci & Technol, Sch Phys & Engn, Luoyang 471023, Peoples R China"
,,,
Title,Process and challenges of stainless steel based bipolar plates for proton exchange membrane fuel cellsFirst,,
First,"Liu, Gaoyang",WOS,"Univ Sci & Technol Beijing, State Key Lab Adv Met, Beijing 100083, Peoples R China"
Last,"Fang, Baizeng",WOS,"Univ British Columbia, Dept Chem & Biol Engn, 2360 East Mall, Vancouver, BC V6T 1Z3, Canada"
,,,
Title,Engineering of a Microscale Niche for Pancreatic Tumor Cells Using Bioactive Film Coatings Combined with 3D-Architectured ScaffoldsFirst,,
First,"Rengaraj, Arunkumar",WOS,"Univ Grenoble Alpes, CEA, IRIG Inst, INSERM U1292 Biosante,CNRS EMR BRM 5000, F-38054 Grenoble, France"
Last,"Picart, Catherine",WOS,"Microlight3D, F-38700 La Tronche, France"
,,,
Title,TiO2 Containing Hybrid Composite Polymer Membranes for Vanadium Redox Flow BatteriesFirst,,
First,"Palanisamy, Gowthami",WOS,"Yeungnam Univ, Sch Chem Engn, Gyongsan 38541, South Korea"
Last,"Oh, Tae Hwan",WOS,"Yeungnam Univ, Sch Chem Engn, Gyongsan 38541, South Korea"
,,,
Title,Dataset and mesh of the CFD numerical model for the modelling and simulation of a PEM fuel cellFirst,,
First,"Iranzo, Alfredo",WOS,"Univ Seville, Energy Engn Dept, Sch Engn, Camino Descubrimientos S-N, Seville 41092, Spain"
Last,"Pino, Javier",WOS,"Univ Seville, Energy Engn Dept, Sch Engn, Camino Descubrimientos S-N, Seville 41092, Spain"
,,,
Title,Graphitic regulation of C/Cr composite film for 304 stainless steels bipolar platesFirst,,
First,"Wang, Ying-han",WOS,"Univ Sci & Technol Liaoning, Sch Mat & Met, Anshan 114051, Peoples R China"
Last,"Sun, Ying-bin",WOS,"Dalian Jintaizhengxin Technol Co Ltd, Dalian 116600, Liaoning, Peoples R China"
,,,
Title,NiTiP-Coated Ti as Low-cost Bipolar Plates for Water Electrolysis with Polymer Electrolyte MembranesFirst,,
First,"Wakayama, Hiroaki",WOS,"Toyota Cent Res & Dev Labs Inc, 41-1 Yokomichi, Nagakute, Aichi 4801192, Japan"
Last,"Yamazaki, Kiyoshi",WOS,"Toyota Cent Res & Dev Labs Inc, 41-1 Yokomichi, Nagakute, Aichi 4801192, Japan"
,,,
Title,Design and optimization of electrolyte flow fields in electrochemical machining of cross-channel array with tool vibrationFirst,,
First,"Liu, Yan",WOS,"Nanjing Univ Aeronaut & Astronaut, Coll Mech & Elect Engn, Nanjing 210016, Peoples R China"
Last,"Wang, Hao",WOS,"Nanjing Univ Aeronaut & Astronaut, Coll Mech & Elect Engn, Nanjing 210016, Peoples R China"
,,,
Title,The performance research of TaC modified 316L bipolar plate for proton exchange membrane fuel cellFirst,,
First,"Zhang, Pengchao",WOS,"Dalian Maritime Univ, Dept Mat Sci & Engn, Dalian 116026, Peoples R China"
Last,"Sun, Juncai",WOS,"Dalian Ocean Univ, Sch Nav & Naval Architecture, Dalian, Peoples R China"
,,,
Title,Titanium bipolar plates augmented by nanocrystalline TiZrHfMoW coatings for application in proton exchange membrane fuel cellsFirst,,
First,"Peng, Shuang",WOS,"Nanjing Univ Aeronaut & Astronaut, Dept Mat Sci & Engn, 29 Yudao St, Nanjing 210016, Peoples R China"
Last,"Munroe, Paul",WOS,"Univ New South Wales, Sch Mat Sci & Engn, Sydney, NSW 2052, Australia"
,,,
Title,Experimental study on non-uniform arrangement of 3D printed structure for cathodic flow channel in PEMFCFirst,,
First,"Choi, Sung Hoon",WOS,"Seoul Natl Univ, Dept Mech Engn, Seoul 08826, South Korea"
Last,"Kim, Min Soo",WOS,"Korea Inst Sci & Technol, Ctr Hydrogen & Fuel Cell Res, Seoul 02792, South Korea"
,,,
Title,Effect of the DC Electric Field Polarity and Amplitude on Partial Discharge of Oil-Paper Insulated Under Wedge-Shaped ElectrodesFirst,,
First,"He, Dongxin",WOS,"Shandong Univ, Jinan 250061, Peoples R China"
Last,"Li, Qingquan",WOS,"Shandong Prov Key Lab UHV Transmiss Technol & Equ, Jinan 250061, Peoples R China"
,,,
Title,The bipolar charge plasma spectrometer (BCPS) based on the 2 pi-field-of-view double-channel electrostatic analyzerFirst,,
First,"Su, B.",WOS,"Chinese Acad Sci, Natl Space Sci Ctr, Beijing 100190, Peoples R China"
Last,"Ma, L. Y.",WOS,"Chinese Acad Sci, Natl Space Sci Ctr, Beijing 100190, Peoples R China"
,,,
Title,Research about two-step channel with lateral narrowing structures in the flow mass transfer of proton exchange membrane fuel cellFirst,,
First,"Li, J. R.",WOS,"Dalian Maritime Univ DMU, Coll Transportat Engn, Linghai Str 1, Dalian 116026, Peoples R China"
Last,"Yang, D. M.",WOS,"Dalian Maritime Univ DMU, Coll Transportat Engn, Linghai Str 1, Dalian 116026, Peoples R China"
