방대혁,SCIENCEON,다사랑병원,KCI,다사랑병원
오윤정,KCI,국민대학교
김주희,KCI,성균관대학교
백성욱,KCI,세종대학교,NTIS,세종대학교
최성원,KCI,용인대학교
윤세남,KCI,대구가톨릭대학교
정현주,KCI,이화여자대학교
김건,KCI,전북대학교
김희영,NTIS,부산대학교,KCI,부산대학교
김희영,KCI,한국과학기술원
이정헌,KCI,수원대학교
김소은,KCI,동아대학교
이원곤,KCI,단국대학교
배성한,KCI,세종사이버대학교
김지선,NTIS,순천향대학교
김지선,KCI,한양대학교
김도훈,KCI,장로회신학대학교
정영기,KCI,호남대학교
손정욱,KCI,이화여자대학교
오준호,NTIS,동의대학교
오준호,KCI,서강대학교
전준철,KCI,경기대학교,NTIS,경기대학교
문준식,KCI,서울대학교
이주은,KCI,건국대학교
김진곤,KCI,남서울대학교,NTIS,남서울대학교
신용욱,KCI,서울아산병원
강선영,KCI,고려대학교
강선영,KCI,남서울대학교,NTIS,남서울대학교
윤지현,KCI,서울사이버대학교
최은주,KCI,양지어린이집
최선영,KCI,이화여자대학교
홍성룡,KCI,남서울대학교
박창훈,KCI,호서대학교
이재협,KCI,한국기술교육대학교
박진아,NTIS,한국과학기술원
박진아,KCI,한양대학교
조택연,KCI,홍익대학교
강경균,KCI,한국청소년정책연구원
이은아,KCI,전북대학교,NTIS,전북대학교
이은아,KCI,서울대학교
조혜영,KCI,대원대학교
김진희,KCI,백제예술대학교
김진희,KCI,연세대학교
채규만,KCI,성신여자대학교
조종학,KCI,영남이공대학교
이하나,KCI,서일대학교
기선옥,KCI,충남대학교
강윤주,KCI,을지대학교
김미정,NTIS,경희대학교
김미정,KCI,포항공과대학교
김미정,KCI,중원대학교
김미정,NTIS,한양대학교
김연순,KCI,충북대학교
임병노,KCI,경희대학교
류점희,KCI,플레이팩토
이종락,KCI,안산대학교
이혁기,NTIS,경남대학교,KCI,경남대학교
이혁기,NTIS,안동대학교
백영주,KCI,중앙대학교
김효용,KCI,한성대학교
박현정,NTIS,충북대학교
박현정,KCI,서울대학교
최수웅,KCI,단국대학교
엄태식,KCI,조선대학교
양순용,KCI,울산대학교
이용수,KCI,목원대학교
김영근,KCI,대구보건대학교,NTIS,대구보건대학교
김경오,KCI,경일대학교
고찬,KCI,서울과학기술대학교
이효걸,KCI,안동대학교
김진주,KCI,성균관대학교
나은경,KCI,국민대학교
봉혁,KCI,트윈테크(주)
오승환,KCI,국민대학교
이수안,NTIS,이화여자대학교,KCI,이화여자대학교
박용순,KCI,경기대학교
강현석,KCI,경상대학교
유해영,KCI,한남대학교
유해영,KCI,경기대학교
유해영,NTIS,성신여자대학교
편정민,KCI,서울과학기술대학교
김준호,NTIS,국민대학교,KCI,국민대학교
문원립,KCI,동국대학교
이계영,KCI,백석대학교
김용관,KCI,예원예술대학교
유미,NTIS,경상대학교
유미,KCI,서울예술대학교
유미,KCI,단국대학교
이영권,KCI,중앙대학교
유현정,KCI,이화여자대학교
이영식,KCI,경동대학교
이영식,NTIS,중앙대학교
소요한,KCI,한남대학교
감기택,KCI,강원대학교
황기철,KCI,백석대학교
유원준,KCI,영남대학교
유원준,KCI,홍익대학교
허필숙,KCI,연세대학교
이용우,KCI,삼육대학교
한정수,NTIS,백석대학교,KCI,백석대학교
김영찬 이강준,KCI,인덕대학교
이선영,KCI,서울종합예술직업학교
권보연,KCI,이화여자대학교
구교인,KCI,울산대학교
권순철,NTIS,광운대학교,KCI,광운대학교
김혜진,KCI,강릉원주대학교
김혜진,KCI,동아방송예술대학교
심우민,KCI,국회입법조사처
최문희,KCI,상명대학교
김상준,KCI,아이뷰테크놀로지
도승연,KCI,광운대학교
고은영,KCI,한양대학교
리우 양,KCI,중국 연출가
김윤정,KCI,인하대학교
김윤정,NTIS,건양대학교
김윤정,KCI,와이드비주얼 시니어 컴파지터
김윤정,KCI,한림대학교
김지수,NTIS,서울대학교
김지수,NTIS,울산과학대학교,KCI,울산과학대학교
김지수,KCI,광주과학기술원
윤종오,KCI,한국장애인고용공단
한종희,KCI,연세대학교
서웅 임인성,KCI,서강대학교
윤하영,KCI,경동대학교
박시찬,KCI,경운대학교
김영종,KCI,혜전대학교
이근주,KCI,(주)메타포트
이상욱,KCI,동의대학교
이상욱,NTIS,경북대학교
이상욱,KCI,한양대학교
주유신,KCI,영산대학교
조병철,KCI,동아방송예술대학교
이익희,KCI,극동대학교
송태정,KCI,세한대학교
전정채,KCI,한국전기안전공사 전기안전연구원
김소형,KCI,부산대학교
최중빈,KCI,경기콘텐츠진흥원
소요환,KCI,한남대학교
김민수,NTIS,대전대학교
김민수,KCI,원광대학교
김혜연,KCI,이화여자대학교
권영화,KCI,서울과학종합대학원대학교
공수경,KCI,장안대학교
임성환,KCI,서울신도림초등학교
허나영,KCI,목원대학교
김범준,NTIS,서원대학교
김범준,KCI,단국대학교
최아영,KCI,가천대학교,NTIS,가천대학교
조남규,KCI,상명대학교
김경미,KCI,인제대학교
박유선,KCI,한국발명진흥회
박찬희,KCI,중앙대학교
지영환,KCI,제주대학교
김용은,KCI,호남대학교
김인철,KCI,상명대학교
김인철,KCI,해양수산부 해사안전국 국제해사팀
이종한,KCI,호서대학교
김정길,KCI,남서울대학교
김성우,KCI,국민대학교
김성우,NTIS,서울대학교
유현우,KCI,단국대학교
양승무,KCI,한국예술종합학교
김기봉,KCI,경기대학교
송화섭,KCI,전주대학교
송희영,KCI,서울예술대학교
윤형섭,KCI,상명대학교
윤형섭,KCI,길림애니메이션대학교
김선종,KCI,부산대학교
김현주,KCI,단국대학교
김현주,KCI,한국체육대학교
김현주,NTIS,중앙대학교
김현주,KCI,경남과학기술대학교
임양미,KCI,덕성여자대학교
김광기,NTIS,나사렛대학교,KCI,나사렛대학교
김소영,KCI,한국외국어대학교
김소영,KCI,한신대학교
홍순중,KCI,농촌진흥청 농촌지원국
이학주,KCI,강원대학교,NTIS,강원대학교
손보영,KCI,전남대학교
서요성,KCI,대구대학교,NTIS,대구대학교
김진영,KCI,한양대학교
김종욱,KCI,동아대학교
정재걸,KCI,대구교육대학교
최영화,KCI,인천발전연구원
주동진,KCI,대구가톨릭대학교
정유경,KCI,경기과학기술대학교
하지수,KCI,서울대학교
류창현,KCI,을지대학교
류창현,KCI,경기대학교
이금실,KCI,장안대학교,NTIS,장안대학교
이승환,KCI,한림대학교
전경란,KCI,동의대학교,NTIS,동의대학교
강석근,KCI,동국대학교
곽이삭,KCI,고려대학교
유현주,KCI,연세대학교
윤재영,KCI,홍익대학교
강지영,NTIS,제주대학교
강지영,KCI,단국대학교,NTIS,단국대학교
이승진,NTIS,울산과학기술원
이승진,KCI,합동신학대학원대학교
이승진,KCI,건국대학교
김현아,KCI,한양대학교(ERICA캠퍼스)
강재신,KCI,백석문화대학교
유영재,KCI,경남대학교
김화자,KCI,명지대학교
손종흠,KCI,한국방송통신대학교
김제중,KCI,덕성여자대학교
배은석,KCI,한국외국어대학교
홍정표,KCI,전북대학교
권순복,NTIS,부산대학교,KCI,부산대학교
탁연숙,KCI,세종대학교
박성한,KCI,경남대학교
이은주,NTIS,계명대학교
이은주,KCI,홍익대학교
이준수,KCI,극동대학교
이필,KCI,홍익대학교
서기재,KCI,건국대학교
이승희,NTIS,전북대학교
이승희,NTIS,한국과학기술원
이승희,KCI,한양대학교
강형철,KCI,동국대학교
유연우,KCI,한성대학교
이덕우,KCI,영산대학교
유연호,KCI,대구미래대학교
이민선,KCI,상명대학교
박정원,KCI,경희대학교
백준현,KCI,상명대학교
장영우,KCI,동국대학교
오영진,KCI,한양대학교
이두희,KCI,비즈(주)
남창우,KCI,동아대학교
김운미,NTIS,한양대학교,KCI,한양대학교
송은도,KCI,동아방송예술대학교
김명석,KCI,성신여자대학교
송용관,KCI,고려대학교
신민혜,KCI,숙 명여자대학교
신민혜,KCI,숙명여자대학교
신민혜,NTIS,단국대학교
김종배,KCI,숭실대학교
박재완,KCI,숭실대학교
홍형기,KCI,서울과학기술대학교
조해진,KCI,가톨릭관동대학교
김치호,KCI,한양대학교
김정윤,NTIS,가천대학교,KCI,가천대학교
박건용,KCI,청운대학교
성열홍,KCI,홍익대학교
김곡미,KCI,연암대학교
김영룡,KCI,서울대학교,NTIS,서울대학교
김성일,NTIS,경남대학교
김성일,KCI,동국대학교
박판우,KCI,대구교육대학교
조용상,KCI,한국교육학술정보원
성영훈,KCI,진주교육대학교
강민수,KCI,을지대학교
이승근,KCI,한라대학교
최병일,KCI,건국대학교
김종옥,KCI,홍익대학교
김종옥,NTIS,고려대학교
송인국,KCI,단국대학교
정태수,KCI,한양대학교
전준현,KCI,건국대학교
김미화,KCI,한국기술교육대학교
김미화,KCI,한양사이버대학교
정원준,KCI,동명대학교
한태우,NTIS,우송대학교,KCI,우송대학교
김성조,KCI,연세대학교
김성조,KCI,사이버한국외국어대학교
박훈민,KCI,한국법제연구원
이태형,KCI,중앙대학교
최윤경,KCI,계명대학교
김영갑,KCI,동양대학교
유제상,KCI,한국외국어대학교
정진헌,KCI,동국대학교
이한주,KCI,상명대학교
박보라,KCI,우석대학교
박보라,KCI,춘해보건대학교
Chad Ebesutani,KCI,덕성여자대학교
공병훈,KCI,협성대학교
지혜경,KCI,연세대학교
김성원,KCI,서울신학대학교
전소현,KCI,서울아산병원
이태수,KCI,전남대학교
류훈,KCI,성결대학교
김혜경,KCI,경희대학교
김희동,KCI,동신대학교
김장석,KCI,한밭대학교
원도연,KCI,원광대학교
정연철,KCI,호남대학교
정서원,KCI,동국대학교
정영식,KCI,전주교육대학교
정영식,NTIS,동국대학교
서갑열,NTIS,홍익대학교,KCI,홍익대학교
이주환,NTIS,서울미디어대학원대학교,KCI,서울미디어대학원대학교
김나미,KCI,삼육대학교
권준식,KCI,세명대학교
최 문 희,KCI,동국대학교
송현주,NTIS,서울여자대학교
송현주,KCI,덕성여자대학교
김형순,KCI,부산대학교
이성대,KCI,한국해양대학교
권상희,KCI,성균관대학교
채진,KCI,중앙소방학교
정민섭,KCI,(사)미디어전략연구소
박진옥,KCI,나사렛대학교
한진욱,KCI,경희대학교
오정희,KCI,연세대학교
강훈종,KCI,전자부품연구원
홍상민,KCI,동국대학교
나건,KCI,홍익대학교
장경수,KCI,ICTWAY
김평원,NTIS,인천대학교,KCI,인천대학교
한경순,KCI,건국대학교
장용석,KCI,경북대학교
장용석,KCI,한성대학교
장용석,NTIS,평택대학교
김기호,KCI,영남대학교
김진숙,KCI,동국대학교
손지영,KCI,대전대학교
문진건,KCI,동국대학교
김동기,KCI,중부대학교
조성은,KCI,숙명여자대학교
이명순,KCI,백석예술대학교
배윤지,KCI,경북대학교
강희조,KCI,목원대학교
이현주,NTIS,경북대학교
이현주,KCI,기독교연합신문
홍혜전,KCI,서원대학교
장충희,KCI,공주대학교
이도흠,KCI,한양대학교
김도헌,KCI,국방기술품질원
이상경,KCI,서울시립대학교
강이수,KCI,상지대학교
최한올,KCI,서울왕북초등학교 교사
신유성,KCI,대전대학교
안현식,KCI,동명대학교
조무신,KCI,춘해보건대학교
임장훈,KCI,강릉영동대학교
임장훈,KCI,유원대학교
이재걸,KCI,중앙대학교
양성진,KCI,감리교신학대학교
고호빈,KCI,호남대학교
김주란,KCI,전주대학교
이연도,KCI,중앙대학교
강준수,KCI,안양대학교
추혜진,KCI,한국예술종합학교
오민석,KCI,경기대학교
이승종,KCI,연세대학교
주현식,KCI,한국교원대학교
주현식,KCI,경기대학교
강혜진,KCI,고려대학교
이강년,KCI,성균관대학교
진예원,KCI,연세대학교
김향자,NTIS,부산대학교,KCI,부산대학교
이에스더,KCI,계명대학교
김기덕,KCI,건국대학교
김형기,NTIS,전북대학교
김형기,KCI,중앙대학교
강진원,KCI,한국과학기술기획평가원
길영환,KCI,연세대학교
신홍주,KCI,한국체육대학교
신홍주,KCI,한성대학교
차정운,KCI,성균관대학교
한형종,KCI,한국교통대학교
한형종,KCI,서울대학교
이학준,KCI,대구대학교
김승욱,KCI,신한대학교
심영덕,KCI,영남대학교
이재수,KCI,동국대학교
정혜령,KCI,한국방송통신대학교
박인회,KCI,명지대학교
김종현,KCI,강남대학교,NTIS,강남대학교
김종현,NTIS,성균관대학교(자연과학캠퍼스)
박추환,KCI,영남대학교
정현,KCI,단국대학교
서송석,KCI,한국외국어대학교
서재명,KCI,백석문화대학교
전요섭,KCI,성결대학교
여한구,KCI,국제신학대학원대학교
노승관,KCI,한양대학교
이완희,KCI,가천대학교
이상영,KCI,동명대학교
김성기,KCI,계명대학교,NTIS,계명대학교
김성기,NTIS,상명대학교
송지훈,KCI,한양대학교
문유진,KCI,한국외국어대학교
신석민,KCI,경남대학교
이민규,KCI,중앙대학교
염준영,KCI,한서대학교
박혜연,KCI,연세대학교
윤지영,KCI,서울교육대학교
박우열,KCI,안동대학교
강기호,KCI,김포대학교
임찬,KCI,숭실대학교
서영욱,KCI,대전대학교
한슬기,KCI,유원대학교
이인숙,KCI,서울디지털대학교
김주연,NTIS,숭실대학교,KCI,숭실대학교
김주연,KCI,홍익대학교
이동근,KCI,서울대학교
표철식,KCI,한국전자통신연구원
유지영,KCI,한국체육대학교
최일규,KCI,건국대학교
박형기,KCI,마산대학교
정진근,KCI,강원대학교
박정은,KCI,고려대학교
정영미,KCI,상명대학교
김인신,KCI,부산대학교
유미현,KCI,아주대학교
홍승완,KCI,안양대학교
홍승완,NTIS,인하대학교
김민구,KCI,호서대학교
박현숙,KCI,경희대학교
윤성호,KCI,금오공과대학교
전혜성,NTIS,단국대학교,KCI,단국대학교
이승권,KCI,조선대학교
남현우,KCI,서경대학교
장호,KCI,신라대학교
이은경,KCI,감리교신학대학교,NTIS,감리교신학대학교
박해리,KCI,청주대학교
최익서,KCI,홍익대학교
이종연,KCI,건국대학교
박기현,KCI,테크빌교육 (주)
김태은,KCI,남서울대학교
전병원,KCI,동의대학교
이상호,NTIS,서울대학교
이상호,KCI,한국지질자원연구원
이지현,NTIS,서울대학교
이지현,NTIS,단국대학교
이지현,KCI,연세대학교
정연택,KCI,영남대학교
김세웅,KCI,동양미래대학교
김흥렬,KCI,목원대학교
연분홍,KCI,숭실대학교
김휘택,KCI,중앙대학교
유가은,KCI,국민대학교
배상우,KCI,고려대학교
권민택,KCI,우석대학교
김상희,NTIS,경북대학교
김상희,KCI,연세대학교
정철,KCI,한양대학교
전희옥,KCI,세종시교육청
최성철,KCI,서강대학교
최성철,NTIS,부경대학교
전보애,KCI,가톨릭관동대학교
김무겸,KCI,건국대학교
김진헌,KCI,서경대학교,NTIS,서경대학교
엄남현,KCI,홍익대학교
안명아,KCI,한양대학교
홍훈기,KCI,서울대학교
전원재,KCI,경북대학교
김대환,NTIS,부경대학교
김대환,KCI,서울대학교
진경복,KCI,한국기술교육대학교
하창완,KCI,경상남도특수교육원
김대연,KCI,한국과학기술연구원
박선희,KCI,(주)유토비즈
김방희,KCI,경남대학교
김용철,KCI,육군사관학교
김용철,NTIS,대구대학교
김선,KCI,전남대학교
김정규,KCI,부경대학교
권효순,KCI,국립재활원
민신기,KCI,백석대학교
윤경수,KCI,지능형자동차부품진흥원
채산,KCI,(주)오리온이엔씨
백중환,KCI,한국항공대학교
이제욱,NTIS,중앙대학교,KCI,중앙대학교
윤정규,KCI,남서울대학교
권혁철,KCI,대구대학교
김영혜,KCI,우석대학교
서의석,NTIS,경기대학교,KCI,경기대학교
박기영,KCI,나사렛대학교
최윤기,NTIS,숭실대학교,KCI,숭실대학교
장중식,KCI,국민대학교,NTIS,국민대학교
고장완,KCI,성균관대학교
장석헌,KCI,순천향대학교
김바로,KCI,중앙대학교
이승욱,KCI,동명대학교
홍재성,NTIS,대구경북과학기술원,KCI,대구경북과학기술원
박남기,KCI,연세대학교
강경선,KCI,성신여자대학교
이기호,KCI,백석예술대학교
정해용,KCI,강원대학교
김태희,KCI,성균관대학교,NTIS,성균관대학교
김태희,NTIS,성균관대학교(자연과학캠퍼스)
유왕윤,NTIS,경성대학교,KCI,경성대학교
한광석,KCI,남서울대학교,NTIS,남서울대학교
김소리,KCI,강릉원주대학교
박대민,KCI,한국언론진흥재단
유자양,KCI,경기대학교
서시오,KCI,(주)예쉬컴퍼니
심재권,KCI,고려대학교,NTIS,고려대학교
최순실,KCI,동국대학교
이운장,KCI,(주)오리온이엔씨
김대욱,KCI,대구예술대학교
박성근,KCI,순천향대학교
김홍중,KCI,홍익대학교
계운경,KCI,부산대학교,NTIS,부산대학교
김이태,KCI,부산대학교
신경아,KCI,한양대학교
신원석,KCI,인천대학교
고인영,KCI,한국과학기술원,NTIS,한국과학기술원
박경진,KCI,한양대학교
조광민,KCI,연세대학교
김연희,KCI,국민대학교
이상화,KCI,서원대학교
이상화,KCI,청강문화산업대학교
김고운,KCI,더자람감각통합발달연구소
남궁영,KCI,동아방송예술대학교
전혜진,KCI,나사렛대학교
임철일,KCI,서울대학교
김성욱,KCI,서울고척초등학교
박상희,KCI,계명대학교
김명미,KCI,경기대학교
이현우,KCI,동의대학교
김원화,KCI,서울대학교
양재희,KCI,한남대학교
이원진,KCI,연세대학교
이연,KCI,푸양사범대학교
박인혜,KCI,대구보건대학교
박소정,KCI,이화여자대학교
송봉규,KCI,한세대학교
전영석,KCI,서울교육대학교
이철승,KCI,주식회사 로만소프트
유인하,KCI,한라대학교
변민주,KCI,단국대학교
이창훈,KCI,이창훈정신건강의학과의원
유훈식,KCI,서울미디어대학원대학교
류선정,KCI,단국대학교
권구주,NTIS,배화여자대학교,KCI,배화여자대학교
권구주,NTIS,인하대학교
김명하,KCI,서경대학교
Stuart Jones,KCI,단국대학교
이주헌,KCI,동아방송예술대학교
이주헌,NTIS,서울대학교
김다니엘,KCI,아세아연합신학대학교
진승희,KCI,이화여자대학교,NTIS,이화여자대학교
진승희,KCI,성결대학교
이충기,KCI,경희대학교
최은녕,KCI,이화여자대학교
임을출,KCI,경남대학교
조현경,KCI,동아방송예술대학교
두일철,KCI,동국대학교
김선희,KCI,동국대학교
김선희,KCI,강원대학교
윤마병,KCI,전주대학교
최종훈,KCI,이화여자대학교
김연아,KCI,영산대학교
이종욱,KCI,한국과학기술원
이태구,KCI,부산대학교
김동조,KCI,가천대학교
김동조,NTIS,순천대학교
김유경,KCI,대구가톨릭대학교
송제호,KCI,원광대학교
김두범,KCI,중앙대학교
이규호,KCI,유원대학교
권영재,KCI,남서울대학교
김성희,KCI,인천대학교
최섭 김희백,KCI,서울대학교
박춘화,KCI,NATIONAL INSTITUTE OF CHEMICAL SAFETY
엄기준,KCI,한양사이버대학교
임희주,KCI,단국대학교
송지희,KCI,서울시립대학교
윤덕병,KCI,동명대학교
최요순,KCI,부경대학교
서장원,KCI,강원대학교
권도경,KCI,우석대학교
이문영,KCI,호남대학교,NTIS,호남대학교
권기영,KCI,경북대학교
손상용,KCI,서울대학교
구미향,KCI,서일대학교
유선진,NTIS,창원대학교,KCI,창원대학교
유선진,NTIS,동명대학교
서병민,KCI,성결대학교
전민재,KCI,국립재활원 재활연구소 건강보건연구과
전민재,KCI,국립재활원 재활연구소
전민재,KCI,국립재활원
천은영,KCI,공주대학교
김정현,NTIS,고려대학교
김정현,KCI,홍익대학교
조완호,KCI,한국표준과학연구원
김도경,KCI,단국대학교
엄이레,KCI,㈜쓰리디포커스
심연숙,KCI,숭의여자대학교
박기우,KCI,계명대학교
이선아,KCI,단국대학교
반영환,KCI,국민대학교
이성길,KCI,성균관대학교,NTIS,성균관대학교
이성길,NTIS,성균관대학교(자연과학캠퍼스)
이인주,KCI,강원대학교
劉曉琪,KCI,東亞大學校 經濟學科
이희승,KCI,동명대학교,NTIS,동명대학교
남경우,KCI,제주국제자유도시개발센터
안지원,KCI,극동대학교
신두호,KCI,강원대학교
서아리아,KCI,동국대학교
정소라,KCI,중앙대학교
김경남,KCI,백석대학교
임현성,NTIS,을지대학교,KCI,을지대학교
김진,KCI,성결대학교
이운영,KCI,경북대학교
이윤경,KCI,서울대학교
김석규,KCI,상명대학교
송진일,KCI,인하대학교
정종진,KCI,한국소방산업기술원
서대정,KCI,부산대학교
박종삼,KCI,남서울대학교
김정원,KCI,서울교육대학교
이서혁,KCI,뉴로닉
장우석,KCI,광운대학교
이동민,NTIS,서울시립대학교
이동민,NTIS,남서울대학교
이동민,NTIS,중앙대학교
이동민,KCI,건국대학교,NTIS,건국대학교
장진영,KCI,상명대학교
서준오,KCI,THE HONG KONG POLYTECHNIC UNIVERSITY
김정수,KCI,국립특수교육원
박찬익,KCI,청운대학교
마병철,KCI,전남대학교
김철현,KCI,나사렛대학교
채희상,KCI,한신대학교
김정범,KCI,경동대학교
박철용,KCI,동국대학교
김한균,KCI,한국형사정책연구원
박정수,KCI,대동대학교
황병준,KCI,호서대학교
곽호성,KCI,우송대학교
이상준,KCI,숭실대학교
백종남,KCI,우석대학교,NTIS,우석대학교
김태환,KCI,동국대학교
김태환,KCI,영산대학교
황연주,KCI,청주교육대학교
홍경선,KCI,제주대학교
정해원,KCI,고신대학교
유재현,KCI,삼육대학교
유재현,NTIS,성신여자대학교
손은남,KCI,광주대학교
김미성,KCI,성균관대학교
정진우,KCI,서울시립대학교
변현진,KCI,신한대학교
박은주,KCI,동아대학교
박은주,NTIS,연세대학교
송지성,KCI,한양대학교
송정아,KCI,이화여자대학교
한승호,KCI,한국농어촌공사 농어촌연구원
구보경,KCI,서울디지털대학교
김태호,KCI,춘천교대
김태호,NTIS,대구대학교
김태호,NTIS,성균관대학교(자연과학캠퍼스)
서동수,KCI,신한대학교
장혜원,KCI,서울교육대학교
정락길,KCI,강원대학교
진선태,KCI,특허청
김형석,NTIS,건국대학교,KCI,건국대학교
김형석,NTIS,세종대학교
김형석,NTIS,한양대학교
김주섭,KCI,서강대학교,NTIS,서강대학교
김문석,KCI,광운대학교,NTIS,광운대학교
정욱,KCI,동국대학교
최은경,KCI,동국대학교
장예준,KCI,성신여자대학교
곽수영,KCI,한밭대학교
이동률,KCI,호남대학교
허혜정,KCI,숭실사이버대학교
김소연,KCI,세명대학교
김소연,KCI,연세대학교
김소연,NTIS,충남대학교
김소연,NTIS,덕성여자대학교
신희천,KCI,아주대학교
신성환,KCI,한양대학교
김선영,KCI,홍익대학교
민혜영,KCI,이화여자대학교
심지영,NTIS,인하대학교
심지영,KCI,한국방송통신대학교
이희석,KCI,한국과학기술원
이승민,NTIS,남서울대학교
이승민,KCI,성균관대학교
문남주,KCI,중앙대학교
유인혁,KCI,서울시립대학교
이윤수,KCI,부산외국어대학교
이윤수,KCI,영산대학교
고유정,KCI,고려대학교
엄태경,KCI,한양대학교
최의열,KCI,목포대학교
최의열,KCI,계명대학교
최의열,NTIS,한국해양대학교
김원섭,KCI,서울과학기술대학교
이교구,KCI,서울대학교
강현구,KCI,가톨릭관동대학교
이기헌,KCI,연세대학교
홍수지,KCI,한양대학교
김수경,KCI,건양대학교
김동환,KCI,서울과학기술대학교
김이길,KCI,홍익대학교
양정원,KCI,한세대학교
이장현,KCI,중앙대학교
김봉중,KCI,전남대학교
조나리,KCI,중부대학교
신창엽,KCI,경동대학교
서헌,KCI,인하공업전문대학
이연항,KCI,연세대학교
신정민,KCI,한국기술교육대학교,NTIS,한국기술교육대학교
신정민,KCI,한국고용정보원
이희준,KCI,대구가톨릭대학교
이영실,KCI,동서대학교
김영아,NTIS,한국외국어대학교
김영아,KCI,성균관대학교
신용주,KCI,경남대학교
백남섭,KCI,용인대학교
김영현,KCI,충북 진천 한천초등학교
김호림,KCI,고려대학교
신하경,KCI,숙명여자대학교
문석환,KCI,제주한라대학교
황희산,KCI,㈜온워즈
김성규,KCI,동국대학교
이준호,KCI,경남과학기술대학교
김진호,KCI,순천향대학교
박영우,KCI,중앙대학교
한달롱,KCI,청주대학교
김승현,KCI,동국대학교
김종하,KCI,동양대학교,NTIS,동양대학교
문은영,KCI,장로회 신학대학교
최세희,KCI,고려대학교
하동희,KCI,대림대학교
김소라,KCI,서울여자대학교
송열매,KCI,호남대학교
남성혁,KCI,명지대학교
이만석,KCI,UC BERKELEY
이영우,KCI,부산가톨릭대학교
김영숙,KCI,남서울대학교
백삼현,KCI,명도복지관
길가영,KCI,숙명여자대학교
임유영,KCI,충남대학교
한경식,NTIS,아주대학교,KCI,아주대학교
기동운,KCI,서울벤처대학원대학교
조경환,KCI,여주대학교
박만기,KCI,한국산업기술대학교
이정은,KCI,경북대학교
이현석,KCI,동서대학교
이현석,KCI,중앙대학교,NTIS,중앙대학교
오희석,NTIS,한성대학교,KCI,한성대학교
이선중,KCI,경희대학교
정인선,KCI,한국예술종합학교
박휴용,KCI,전북대학교
박성연,KCI,호원대학교
김수균,KCI,제주대학교
김규석,KCI,근로복지공단 재활공학연구소
이재기,NTIS,동아대학교
이재기,NTIS,남서울대학교,KCI,남서울대학교
이석원,KCI,한국전자기술연구원
김병철,KCI,아이로피쉬
박찬숙,KCI,상지대학교
박정하,KCI,동서대학교,NTIS,동서대학교
김형빈,KCI,동아대학교
변소희,KCI,육군
김승래,KCI,단국대학교
최서영,NTIS,부산대학교,KCI,부산대학교
김의창,KCI,동국대학교,NTIS,동국대학교
전주현,KCI,가톨릭관동대학교
김동림,KCI,서울시립대학교
권용만,KCI,김포대학교
최민성,KCI,한신대학교
홍선관,KCI,서울사이버대학교
최형민,KCI,건국대학교
이제민,KCI,단국대학교
손세훈,KCI,부산외국어대학교
김종걸,KCI,홍익대학교
최정숙,KCI,호서대학교,NTIS,호서대학교
이상곤,KCI,정도 E&S
최경호,KCI,주식회사 채움숲 기업부설연구소
박정호,KCI,(주)생존수영교육연구소
전영돈,KCI,한성대학교
전숙경,KCI,이화여자대학교
전숙경,NTIS,상명대학교
이윤희,KCI,선문대학교
장윤희,KCI,근로복지공단 재활공학연구소
장윤희,KCI,서울대학교
장윤희,NTIS,대구경북과학기술원
김유정,KCI,조선간호대학교
김미리혜,KCI,덕성여자대학교
김도남,KCI,서울교육대학교
박상봉,KCI,서울교육대학교
전세명,KCI,신정초등학교
전영한,KCI,서울삼광초등학교
민준식,KCI,경동대학교
박성준,NTIS,호서대학교
박성준,NTIS,한국과학기술원
박성준,KCI,(주)데이타리얼리티
박성준,KCI,데이터 리얼리티
박성준,NTIS,계명대학교
박성준,KCI,㈜데이타리얼리티
정태섭,KCI,청운대학교
조정희,KCI,부산교육대학교
박선영,KCI,중앙대학교
김경태,KCI,홍익대학교
홍기돈,KCI,가톨릭대학교
이영란,KCI,조선대학교
이영란,KCI,숙명여자대학교
황윤성,KCI,대전지역인적자원개발위원회
우성호,KCI,독립연구자
우성호,KCI,숙명여자대학교
김상호,KCI,고려대학교
김상호,NTIS,건국대학교
이승길,KCI,남서울대학교
오태원,KCI,호남대학교
임진이,KCI,한국복지대학교
김남희,KCI,한국직업능력개발원
이융희,KCI,청강문화산업대학교
조희경,KCI,수원여자대학교
최판암,KCI,경남대학교
조보라미,KCI,영남대학교
권혁주,KCI,공주대학교
이송희,KCI,전남대학교
이다운,KCI,군산대학교
김종근,KCI,한국부동산원 도시재생지원처
이효영,KCI,부산외국어대학교
조희원,KCI,동양사회복지연구회
김태룡,KCI,경희대학교
송선욱,KCI,백석대학교
신채롱,KCI,세종대학교
최태준,KCI,한국폴리텍Ⅳ대학
이상용,KCI,경남대학교
이태엽,KCI,한국가스공사 가스연구원
김도승,KCI,목포대학교
추승연,KCI,경북대학교
장순각,KCI,한양대학교
김준환,KCI,성결대학교
홍진승,KCI,인하대학교
윤형철,KCI,총신대학교
윤형철,NTIS,충북대학교
조혜경,KCI,경희대학교
윤지은,KCI,상명대학교
송복섭,KCI,한밭대학교
장세현,KCI,강원대학교
장성갑,KCI,중앙대학교
LIUZIYANG,KCI,경기대학교
이웅규,KCI,안동대학교
김경우,KCI,한국건설기술연구원
이준복,KCI,서경대학교
이규복,KCI,한양대학교
백승영,KCI,송원대학교
장동련,KCI,홍익대학교
